lower,upper,layer_jump
11936,12052,5
11936,12149,10
11937,12010,3
11937,12677,46
11938,12487,31
11939,12425,27
11939,12664,45
11939,13092,88
11940,12211,14
11940,12512,33
11941,12476,30
11941,12552,36
11942,12488,31
11942,12799,56
11943,12245,16
11944,12537,35
11945,12399,25
11945,12627,42
11945,12725,50
11948,12115,8
11948,12460,29
11949,12366,22
11949,12823,58
11949,13280,125
11951,12515,33
11951,13164,98
11952,12407,25
11952,12707,48
11952,12848,60
11953,12389,24
11953,12524,34
11953,12946,68
11954,12601,39
11954,12630,42
11954,12685,46
11955,12019,3
11955,12174,11
11955,12803,56
11956,12442,28
11956,12806,56
11957,12189,12
11957,13105,90
11958,12179,11
11958,12449,28
11958,12547,35
11959,12302,18
11959,12811,56
11960,12710,48
11961,12767,53
11962,12639,42
11963,12166,10
11963,12195,12
11964,12383,23
11965,12078,5
11965,12567,36
11965,12785,54
11965,12982,73
11966,12758,52
11967,12058,4
11967,12459,28
11968,12228,14
11968,13009,76
11969,12138,8
11969,12288,17
11970,12681,45
11970,12880,62
11970,12907,64
11971,12293,17
11971,12900,63
11972,12407,24
11973,12121,7
11973,12334,19
11973,12659,43
11974,12273,16
11975,12586,37
11976,12175,10
11976,13120,91
11977,12574,36
11977,12672,44
11978,12468,28
11978,12481,29
11979,12026,2
11979,12528,33
11979,12701,46
11980,12548,34
11981,12317,18
11981,12766,52
11982,12575,36
11983,12126,7
11983,12450,27
11986,12496,30
11987,12303,17
11988,12087,5
11989,12053,3
11989,12241,14
11989,12424,25
11989,12486,29
11989,12592,37
11990,12007,1
11990,12532,33
11990,12854,59
11991,12196,11
11991,12593,37
11993,12261,15
11994,12138,7
11994,12311,17
11995,12016,1
11996,12404,23
11996,12774,52
11996,13023,76
11997,12292,16
11998,12657,42
11999,12065,3
11999,12275,15
11999,12546,33
11999,12730,48
11999,13079,83
12000,12296,16
12000,12587,36
12001,12318,17
12001,12452,26
12001,12832,56
12002,12084,4
12002,12590,36
12004,12321,17
12004,12484,28
12006,12304,16
12006,13107,88
12007,12150,7
12007,12844,57
12008,12053,2
12008,12207,11
12008,12486,28
12009,12259,14
12009,12260,14
12010,12455,26
12010,12605,37
12011,12284,15
12012,12309,16
12012,12606,37
12013,12131,6
12013,12153,7
12013,12512,30
12014,12246,13
12015,12345,18
12017,12118,5
12017,12629,39
12017,12898,61
12017,13222,106
12018,13050,78
12018,13209,103
12019,12174,8
12019,12698,44
12020,12233,12
12020,12806,53
12020,12849,57
12021,12392,21
12021,12689,43
12022,12573,34
12023,12099,4
12023,12493,28
12023,12687,43
12024,12516,30
12025,12447,25
12025,12633,39
12025,12877,59
12026,12829,55
12026,13072,81
12027,12791,52
12028,12412,22
12028,12755,49
12029,12591,35
12030,12423,23
12030,12578,34
12031,12473,26
12031,12474,26
12032,12166,7
12034,12475,26
12035,12722,46
12036,12109,4
12036,12536,31
12037,12417,22
12037,12565,33
12038,12427,23
12038,12772,50
12039,12246,12
12039,12261,13
12039,12580,34
12040,12907,61
12040,13076,81
12041,12230,11
12041,13047,76
12043,12122,4
12044,12253,12
12044,12558,32
12045,12175,7
12045,12349,17
12046,12672,41
12047,12350,17
12047,12662,40
12047,12876,58
12048,12255,12
12048,12688,42
12049,12178,7
12049,12193,8
12050,12508,28
12050,12635,38
12051,12371,18
12051,12928,62
12051,13001,71
12052,12781,50
12053,12651,39
12054,12213,9
12054,13032,74
12055,12666,40
12055,12971,67
12056,12132,4
12056,12375,18
12057,12859,56
12057,12897,59
12057,13067,79
12058,12459,24
12059,12313,14
12059,12763,48
12060,12403,20
12060,13077,80
12061,12081,1
12061,12314,14
12061,12729,45
12061,12979,68
12062,13105,85
12062,13184,97
12063,12174,6
12063,12200,8
12065,12083,1
12065,12903,59
12066,12444,23
12066,12525,29
12066,12544,30
12067,12220,9
12067,12602,34
12068,12494,26
12068,12764,48
12069,12357,16
12069,13159,92
12070,12424,21
12071,12087,1
12071,12745,46
12072,12520,28
12072,12678,40
12073,12226,9
12073,12784,49
12074,12593,33
12074,12768,48
12075,12414,20
12076,12109,2
12076,12510,27
12077,12858,55
12078,12594,33
12078,12971,66
12079,12397,19
12079,12399,19
12079,12627,36
12079,13137,88
12080,13049,75
12081,12804,50
12082,12122,2
12084,12648,37
12085,12484,24
12085,13103,83
12086,12336,14
12086,12940,61
12088,12242,9
12088,12747,45
12089,12111,1
12090,12478,23
12090,12523,27
12091,12116,1
12092,12171,4
12092,12269,10
12094,12620,34
12095,12218,7
12095,12910,58
12096,12173,4
12096,12713,42
12097,12295,11
12097,12658,37
12098,12314,12
12098,12936,60
12099,12255,9
12099,12410,18
12099,12688,39
12100,12237,8
12100,12709,41
12100,12808,49
12101,12148,2
12101,12301,11
12102,12206,6
12102,12843,52
12102,13002,68
12103,12650,36
12103,12694,39
12104,12783,47
12105,12240,8
12105,12434,20
12105,12519,26
12106,12225,7
12106,12533,27
12107,12324,12
12107,12747,44
12108,12209,6
12108,12498,24
12109,12723,42
12110,12594,31
12110,12868,54
12111,12735,43
12112,12567,29
12112,12771,46
12113,12627,34
12113,12725,42
12114,12185,4
12114,12327,12
12115,12344,13
12116,12344,13
12117,12366,14
12117,12387,16
12117,13242,106
12118,12953,61
12118,13062,75
12119,12229,7
12119,12908,57
12120,12172,3
12120,12698,39
12121,12347,13
12121,12409,17
12121,12585,30
12122,12144,1
12123,12349,13
12123,12690,38
12124,12446,20
12125,12352,13
12125,12493,23
12125,13006,68
12126,13041,71
12127,12224,6
12127,12280,9
12128,12509,24
12128,12783,46
12129,12167,2
12129,12797,47
12130,12210,5
12130,12362,13
12130,13003,67
12131,12169,2
12131,12512,24
12132,12426,18
12132,12457,20
12133,12342,12
12133,12711,40
12133,13260,110
12134,12375,14
12135,12522,25
12135,12960,61
12135,13232,103
12136,12364,13
12136,13068,75
12137,12667,36
12139,12186,3
12140,13201,96
12141,12670,36
12142,12252,7
12142,12920,57
12143,12601,30
12143,12886,54
12143,12910,56
12145,12159,1
12145,12276,8
12145,12446,19
12146,12528,25
12146,12673,36
12146,12701,38
12146,12827,49
12147,12690,37
12147,12764,44
12148,12624,32
12149,12562,27
12149,12781,45
12150,12305,9
12151,12373,13
12151,12720,40
12152,12513,23
12155,12267,7
12155,12610,30
12155,12838,49
12156,12333,10
12157,12600,29
12157,12979,63
12158,12558,26
12159,12192,2
12160,12350,11
12160,13040,69
12162,12454,18
12162,12812,46
12162,12867,51
12163,12563,26
12163,12783,44
12164,12337,10
12164,12757,42
12165,12676,35
12166,12259,6
12167,12720,39
12168,12498,21
12168,12552,25
12169,12456,18
12170,12539,24
12170,12759,42
12171,12270,6
12171,12752,41
12171,12825,47
12172,12803,45
12175,12921,55
12176,12234,4
12177,12587,27
12177,12922,55
12178,12411,14
12178,12482,19
12178,12765,42
12178,12852,49
12179,12202,2
12179,12807,45
12180,12865,50
12180,13052,70
12181,12561,25
12181,12963,59
12182,12224,3
12182,12495,20
12183,12208,2
12183,12339,9
12184,12227,3
12184,12566,25
12184,13045,68
12185,12343,9
12186,12420,14
12186,12581,26
12187,12738,39
12187,13036,67
12188,12698,35
12189,12346,9
12189,13318,125
12190,12586,26
12190,12864,49
12190,13024,66
12191,12274,5
12191,12777,42
12191,12921,54
12192,12276,5
12193,12765,41
12194,12905,52
12194,12937,55
12196,12308,6
12196,12769,41
12197,13135,81
12198,12249,3
12200,12558,23
12201,12235,2
12202,12470,16
12202,13115,78
12203,12256,3
12203,12840,46
12204,12766,40
12205,12531,21
12205,12732,37
12206,13028,65
12207,12651,30
12207,12677,32
12208,12475,16
12209,12283,4
12209,12640,29
12210,12308,5
12210,12614,27
12210,12834,45
12211,12456,15
12212,12245,2
12212,12536,21
12212,13154,83
12213,13093,74
12213,13122,79
12214,12489,17
12214,12870,48
12215,12343,7
12215,12375,9
12216,12543,21
12216,13063,69
12217,12712,35
12217,12885,49
12217,13011,63
12217,13238,99
12218,12503,18
12219,12622,27
12219,13142,80
12220,12504,18
12220,12954,55
12221,12390,10
12221,12875,48
12222,12613,26
12222,13095,74
12223,12576,23
12223,12878,48
12224,12693,32
12224,12928,52
12225,12434,13
12226,12821,43
12227,12868,47
12228,12460,14
12228,12478,15
12229,12464,14
12229,12762,38
12230,12268,2
12230,13140,79
12231,12440,13
12231,12838,44
12232,12600,24
12232,12620,26
12233,12503,17
12233,12776,39
12233,12887,48
12234,12369,7
12235,12492,16
12235,12574,22
12236,12506,17
12236,12529,19
12237,12300,3
12238,12637,27
12238,12744,36
12239,13055,66
12240,12563,21
12240,12578,22
12241,12678,30
12241,12746,36
12242,12305,3
12242,12974,57
12242,13044,64
12243,12307,3
12243,12360,6
12243,12856,45
12244,12679,30
12244,12798,40
12244,12980,58
12245,12748,36
12246,12286,2
12247,12330,4
12247,12984,58
12248,12569,21
12248,12680,30
12248,13161,82
12249,12291,2
12249,12500,16
12250,12440,12
12251,12657,28
12251,12670,29
12251,13057,66
12252,12713,33
12253,12708,32
12254,12349,5
12254,12573,21
12254,12754,36
12255,12493,15
12256,12494,15
12256,12644,27
12257,12638,26
12257,12782,38
12258,12282,1
12258,13002,59
12261,12477,13
12262,12312,2
12262,12773,37
12262,12880,46
12262,13061,66
12263,12499,15
12263,12682,29
12263,13104,73
12263,13139,77
12264,12402,8
12264,13326,124
12265,12683,29
12265,12763,36
12266,12751,35
12266,12884,46
12267,12572,20
12268,13078,68
12271,12294,1
12271,13087,70
12272,12631,25
12273,12586,21
12274,12816,40
12274,13064,66
12276,12315,2
12277,12688,29
12278,12671,28
12279,12810,39
12280,12928,49
12281,12303,1
12281,12832,41
12282,12649,26
12282,13121,75
12283,12625,24
12284,12309,1
12285,12551,18
12285,13066,66
12286,12489,13
12286,12580,20
12286,12966,53
12287,13068,66
12287,13101,71
12288,12461,11
12288,13125,75
12289,12365,4
12289,12541,17
12289,12654,26
12289,13046,62
12290,12655,26
12290,13069,66
12292,12862,43
12292,12909,47
12293,12502,14
12293,12998,57
12294,12428,9
12295,12556,18
12295,12707,30
12296,13039,61
12297,12560,18
12298,12692,28
12298,12877,44
12298,13042,61
12299,12432,9
12299,12938,49
12300,12356,3
12300,12378,5
12300,12709,30
12301,12355,3
12301,12624,23
12301,12731,32
12302,12379,5
12302,12451,10
12302,12973,54
12303,12892,45
12304,12322,1
12304,13233,94
12305,12844,41
12306,12372,4
12306,12733,32
12307,12339,2
12307,12593,20
12308,12857,42
12309,12425,8
12310,12822,39
12310,12976,54
12311,12367,3
12311,12918,47
12312,12985,55
12313,12609,21
12313,13177,82
12314,12753,33
12314,12850,41
12316,12480,11
12316,12589,19
12316,13114,72
12317,12950,49
12317,13072,65
12318,12453,9
12319,12395,5
12319,12743,32
12319,12795,36
12319,12812,37
12320,12648,24
12320,12755,33
12321,12663,25
12321,12767,34
12322,13106,71
12323,12455,9
12323,12533,15
12323,12695,27
12324,12797,36
12325,12579,18
12325,12770,34
12325,13003,56
12326,12725,30
12327,12539,15
12328,13049,61
12329,12553,16
12329,13160,78
12329,13263,100
12329,13294,109
12330,12540,15
12331,12872,42
12331,13235,93
12332,12619,21
12332,12961,50
12332,13071,64
12333,12584,18
12334,12409,5
12334,12643,23
12334,12661,24
12335,12716,29
12335,12864,41
12336,13073,64
12338,12651,23
12338,12745,31
12340,12696,26
12340,12916,45
12341,12398,4
12341,12418,5
12342,12595,18
12342,12983,53
12342,13206,85
12346,13223,88
12347,12556,15
12347,13142,73
12348,12391,3
12348,13005,55
12349,12527,13
12350,12987,53
12351,12588,17
12351,12741,30
12352,12889,42
12353,12471,8
12354,12577,16
12354,12890,42
12354,12973,51
12354,13016,56
12355,12432,6
12355,12646,22
12355,12938,46
12357,12893,42
12357,13059,61
12358,12454,7
12358,12964,49
12360,12593,17
12360,12768,32
12361,12721,28
12361,12834,37
12362,12614,19
12362,12664,23
12362,12941,46
12363,12537,13
12363,12735,29
12363,12771,32
12364,12917,44
12365,13075,63
12365,13277,102
12366,13268,100
12367,12420,4
12367,12655,22
12368,13176,79
12368,13290,106
12369,12700,25
12370,12468,7
12370,12481,8
12370,12792,33
12371,12853,38
12371,12866,39
12371,12891,41
12372,12382,1
12372,12719,27
12373,12625,19
12373,12894,41
12374,12606,17
12374,13186,80
12374,13247,93
12376,12682,23
12376,13104,67
12376,13176,78
12377,12517,10
12377,12911,42
12378,12989,51
12378,13008,53
12378,13132,70
12379,13000,52
12380,12732,27
12380,12767,30
12381,12820,34
12381,13073,61
12382,12534,11
12382,12929,43
12383,12413,2
12383,12768,30
12384,12615,17
12384,12895,40
12384,13109,67
12385,12567,13
12385,12982,50
12386,12401,1
12386,12553,12
12386,13151,72
12387,12813,33
12387,13021,54
12388,12555,12
12388,12727,26
12389,12848,36
12389,12934,43
12389,12962,46
12390,12467,5
12390,12850,36
12391,12687,22
12392,12904,40
12392,13143,70
12393,12905,40
12393,13261,95
12394,12433,3
12395,12795,31
12395,12866,37
12395,12913,41
12396,12412,1
12396,12782,30
12397,12696,22
12397,12916,41
12397,13124,68
12398,12418,1
12398,12626,17
12399,12538,10
12399,13206,81
12400,12553,11
12400,13125,68
12400,13263,95
12401,13150,71
12401,13226,85
12401,13311,110
12402,12704,23
12402,13163,73
12403,12464,4
12403,13217,83
12404,12788,30
12405,12996,50
12406,12885,38
12407,12962,45
12408,12600,14
12408,12620,16
12408,12699,22
12409,12544,10
12409,13142,69
12410,12444,3
12410,12525,9
12410,12687,21
12411,12645,18
12411,12792,30
12412,13027,53
12413,12821,32
12413,12856,35
12414,12614,15
12414,12834,33
12415,12510,7
12415,12511,7
12415,13085,61
12416,12931,41
12416,13066,58
12417,12702,22
12417,12845,34
12417,12869,36
12419,12917,40
12419,13118,66
12419,13314,110
12420,12596,13
12421,12581,12
12422,12575,11
12423,13043,53
12424,12497,5
12424,12592,12
12425,12606,13
12426,12736,24
12426,13122,66
12427,12477,3
12427,12724,23
12427,12932,40
12428,13087,60
12428,13189,76
12429,12505,5
12429,12904,37
12429,13145,68
12430,12963,43
12430,13115,64
12431,12471,2
12431,12808,29
12432,13042,52
12433,12576,10
12433,12818,30
12434,12474,2
12435,12626,14
12435,12748,24
12435,13123,65
12436,12522,6
12436,13033,51
12437,12568,9
12437,12680,18
12437,13200,77
12438,12984,46
12439,12813,29
12439,13010,49
12440,12684,18
12441,12502,4
12441,12752,24
12441,12825,30
12442,12699,19
12442,12775,26
12443,12631,14
12443,12920,38
12443,13012,49
12444,12688,18
12445,12559,8
12445,13079,57
12446,12468,1
12447,12469,1
12447,12559,8
12448,12517,5
12449,12817,29
12449,12949,40
12449,13026,50
12450,13041,51
12451,12811,28
12451,12939,39
12451,13053,53
12452,12831,30
12452,12892,35
12453,12832,30
12454,12819,29
12455,12605,11
12456,12512,4
12457,12736,22
12458,12982,45
12459,12540,6
12459,12860,32
12459,12951,40
12459,12977,44
12461,13101,60
12462,12737,22
12462,13139,65
12462,13187,74
12463,12726,21
12463,12873,33
12464,13153,67
12465,12599,10
12466,12706,19
12466,12825,29
12467,12602,10
12467,12850,31
12469,12633,13
12469,12828,29
12469,13090,58
12470,12807,27
12470,12851,31
12470,13058,53
12471,12549,6
12472,12635,13
12473,12676,16
12474,12519,4
12476,12930,37
12476,12942,38
12477,12580,8
12478,13009,47
12479,12572,7
12479,12599,9
12480,12588,8
12481,13041,49
12482,12645,13
12482,12809,26
12482,13146,65
12483,12810,26
12483,12831,28
12483,12892,33
12484,12663,14
12484,13148,65
12485,12533,4
12485,12695,16
12485,12745,21
12486,12678,15
12487,12535,4
12487,12551,5
12487,12992,44
12488,12915,35
12488,13020,47
12489,13194,73
12490,12882,32
12490,13264,89
12491,12619,10
12491,13071,53
12493,12632,11
12494,13007,45
12494,13172,68
12495,12693,15
12495,12718,18
12496,12636,11
12497,12532,3
12497,13018,46
12498,12640,11
12498,12975,41
12499,13022,46
12499,13034,47
12499,13104,58
12501,12657,12
12501,12862,29
12502,12901,32
12503,12910,33
12504,12753,20
12504,12778,22
12504,12839,27
12505,12740,19
12505,12863,29
12506,12560,4
12507,12691,14
12507,12888,31
12508,12912,33
12509,12604,7
12509,12991,42
12510,12723,17
12511,12722,17
12511,13031,46
12513,12799,23
12513,12858,28
12514,12697,14
12514,12897,31
12515,12919,33
12516,12528,1
12516,12689,13
12517,12925,33
12518,12623,8
12518,12718,16
12518,13098,55
12519,12578,4
12520,12534,1
12520,12855,27
12521,12535,1
12521,12733,17
12521,13019,44
12522,13138,60
12523,13009,43
12523,13207,72
12524,12804,22
12525,13005,42
12525,13156,63
12526,12716,15
12526,12790,21
12526,13113,57
12527,12690,12
12527,12754,18
12527,12764,19
12528,13143,60
12529,12560,2
12530,12924,32
12530,12969,37
12530,13091,53
12531,13028,44
12532,13099,54
12534,13134,59
12534,13174,65
12535,13060,48
12536,12723,15
12536,13154,62
12538,13067,49
12539,12860,26
12540,12984,39
12541,12978,38
12541,12995,40
12541,13253,82
12542,12985,39
12543,12683,11
12543,13237,78
12544,12643,8
12544,13156,62
12545,13014,42
12545,13211,71
12546,12730,15
12546,13039,44
12546,13212,71
12547,12807,21
12547,12876,27
12547,13026,43
12548,12791,20
12549,12808,21
12549,12988,39
12550,12969,36
12550,13008,41
12550,13097,53
12551,13084,51
12552,12930,31
12552,12975,37
12553,13150,60
12554,12761,17
12554,12802,20
12555,13128,57
12555,13188,67
12556,12585,2
12556,12945,32
12557,12778,18
