id,layer,min_m,max_m,cells,area_km2
10862,239,1195,1200,1,2.7987210548456076
10967,244,1220,1225,1,2.7987210548456076
11245,255,1275,1280,1,2.7987210548456076
11246,255,1275,1280,1,2.7987210548456076
11443,264,1320,1325,1,2.7987210548456076
11879,284,1420,1425,1,2.7987210548456076
12119,296,1480,1485,1,2.7987210548456076
12249,304,1520,1525,1,2.7987210548456076
12554,324,1620,1625,1,2.7987210548456076
12598,327,1635,1640,1,2.7987210548456076
13062,371,1855,1860,1,2.7987210548456076
13163,386,1930,1935,1,2.7987210548456076
13264,408,2040,2045,1,2.7987210548456076
13388,461,2305,2310,1,2.7987210548456076
13391,463,2315,2320,1,2.7987210548456076
13463,535,2675,2680,1,2.7987210548456076
457,3,15,20,1,2.7987210548408354
458,3,15,20,1,2.7987210548408354
772,5,25,30,1,2.7987210548408354
914,6,30,35,1,2.7987210548408354
915,6,30,35,1,2.7987210548408354
916,6,30,35,1,2.7987210548408354
917,6,30,35,1,2.7987210548408354
1648,13,65,70,1,2.7987210548408354
1722,14,70,75,1,2.7987210548408354
1886,16,80,85,1,2.7987210548408354
2193,20,100,105,1,2.7987210548408354
3776,46,230,235,1,2.7987210548408354
3883,48,240,245,1,2.7987210548408354
4925,69,345,350,1,2.7987210548408354
5466,82,410,415,1,2.7987210548408354
6348,106,530,535,1,2.7987210548408354
6700,116,580,585,1,2.7987210548408354
6839,120,600,605,1,2.7987210548408354
6972,124,620,625,1,2.7987210548408354
7044,126,630,635,1,2.7987210548408354
7362,134,670,675,1,2.7987210548408354
7451,136,680,685,1,2.7987210548408354
7542,138,690,695,1,2.7987210548408354
7732,143,715,720,1,2.7987210548408354
9042,181,905,910,1,2.7987210548408354
9236,187,935,940,1,2.7987210548408354
9664,199,995,1000,1,2.7987210548408354
9809,203,1015,1020,1,2.7987210548408354
10056,211,1055,1060,1,2.7987210548408354
10550,228,1140,1145,1,2.7987210548408354
11095,249,1245,1250,1,2.7987210548408354
11307,258,1290,1295,1,2.7987210548408354
11781,280,1400,1405,1,2.7987210548408354
11831,282,1410,1415,1,2.7987210548408354
12198,301,1505,1510,1,2.7987210548408354
12402,313,1565,1570,1,2.7987210548408354
12490,319,1595,1600,1,2.7987210548408354
12500,320,1600,1605,1,2.7987210548408354
12761,341,1705,1710,1,2.7987210548408354
13152,384,1920,1925,1,2.7987210548408354
13308,421,2105,2110,1,2.7987210548408354
13427,489,2445,2450,1,2.7987210548408354
13431,492,2460,2465,1,2.7987210548408354
620,4,20,25,1,2.7981418402705827
913,6,30,35,1,2.7981418402705827
1044,7,35,40,1,2.7981418402705827
1269,9,45,50,1,2.7981418402705827
1271,9,45,50,1,2.7981418402705827
1557,12,60,65,1,2.7981418402705827
1964,17,85,90,1,2.7981418402705827
2272,21,105,110,1,2.7981418402705827
2347,22,110,115,1,2.7981418402705827
5093,73,365,370,1,2.7981418402705827
5940,95,475,480,1,2.7981418402705827
6118,100,500,505,1,2.7981418402705827
6188,102,510,515,1,2.7981418402705827
7008,125,625,630,1,2.7981418402705827
7125,128,640,645,1,2.7981418402705827
7541,138,690,695,1,2.7981418402705827
7870,147,735,740,1,2.7981418402705827
8018,151,755,760,1,2.7981418402705827
8195,156,780,785,1,2.7981418402705827
8230,157,785,790,1,2.7981418402705827
8397,162,810,815,1,2.7981418402705827
8433,163,815,820,1,2.7981418402705827
8569,167,835,840,1,2.7981418402705827
8687,171,855,860,1,2.7981418402705827
9013,180,900,905,1,2.7981418402705827
9372,191,955,960,1,2.7981418402705827
9662,199,995,1000,1,2.7981418402705827
9730,201,1005,1010,1,2.7981418402705827
10031,210,1050,1055,1,2.7981418402705827
10112,213,1065,1070,1,2.7981418402705827
10451,224,1120,1125,1,2.7981418402705827
10548,228,1140,1145,1,2.7981418402705827
10549,228,1140,1145,1,2.7981418402705827
10639,231,1155,1160,1,2.7981418402705827
10763,236,1180,1185,1,2.7981418402705827
11218,254,1270,1275,1,2.7981418402705827
11273,256,1280,1285,1,2.7981418402705827
11780,280,1400,1405,1,2.7981418402705827
12118,296,1480,1485,1,2.7981418402705827
12331,308,1540,1545,1,2.7981418402705827
13070,372,1860,1865,1,2.7981418402705827
13315,424,2120,2125,1,2.7981418402705827
13326,429,2145,2150,1,2.7981418402705827
13357,443,2215,2220,1,2.7981418402705827
13377,456,2280,2285,1,2.7981418402705827
152,1,5,10,1,2.7981418402658114
291,2,10,15,1,2.7981418402658114
456,3,15,20,1,2.7981418402658114
1043,7,35,40,1,2.7981418402658114
1164,8,40,45,1,2.7981418402658114
1371,10,50,55,1,2.7981418402658114
1465,11,55,60,1,2.7981418402658114
1885,16,80,85,1,2.7981418402658114
3882,48,240,245,1,2.7981418402658114
4245,55,275,280,1,2.7981418402658114
4787,66,330,335,1,2.7981418402658114
4924,69,345,350,1,2.7981418402658114
6307,105,525,530,1,2.7981418402658114
6733,117,585,590,1,2.7981418402658114
7328,133,665,670,1,2.7981418402658114
7761,144,720,725,1,2.7981418402658114
8338,160,800,805,1,2.7981418402658114
8856,176,880,885,1,2.7981418402658114
9299,189,945,950,1,2.7981418402658114
9492,194,970,975,1,2.7981418402658114
9493,194,970,975,1,2.7981418402658114
9770,202,1010,1015,1,2.7981418402658114
9871,205,1025,1030,1,2.7981418402658114
9872,205,1025,1030,1,2.7981418402658114
10079,212,1060,1065,1,2.7981418402658114
10113,213,1065,1070,1,2.7981418402658114
10173,215,1075,1080,1,2.7981418402658114
10231,217,1085,1090,1,2.7981418402658114
10358,221,1105,1110,1,2.7981418402658114
10410,223,1115,1120,1,2.7981418402658114
10501,226,1130,1135,1,2.7981418402658114
11054,247,1235,1240,1,2.7981418402658114
11055,247,1235,1240,1,2.7981418402658114
11328,259,1295,1300,1,2.7981418402658114
11380,261,1305,1310,1,2.7981418402658114
12264,305,1525,1530,1,2.7981418402658114
12608,328,1640,1645,1,2.7981418402658114
12872,350,1750,1755,1,2.7981418402658114
12882,351,1755,1760,1,2.7981418402658114
12953,357,1785,1790,1,2.7981418402658114
13342,434,2170,2175,1,2.7981418402658114
13440,503,2515,2520,1,2.7981418402658114
770,5,25,30,1,2.7975623889247183
912,6,30,35,1,2.7975623889247183
1042,7,35,40,1,2.7975623889247183
1162,8,40,45,1,2.7975623889247183
1163,8,40,45,1,2.7975623889247183
1370,10,50,55,1,2.7975623889247183
2119,19,95,100,1,2.7975623889247183
2824,29,145,150,1,2.7975623889247183
4647,63,315,320,1,2.7975623889247183
5055,72,360,365,1,2.7975623889247183
5430,81,405,410,1,2.7975623889247183
5840,92,460,465,1,2.7975623889247183
6157,101,505,510,1,2.7975623889247183
6944,123,615,620,1,2.7975623889247183
7906,148,740,745,1,2.7975623889247183
7977,150,750,755,1,2.7975623889247183
8126,154,770,775,1,2.7975623889247183
8265,158,790,795,1,2.7975623889247183
8302,159,795,800,1,2.7975623889247183
8432,163,815,820,1,2.7975623889247183
8637,169,845,850,1,2.7975623889247183
9234,187,935,940,1,2.7975623889247183
9263,188,940,945,1,2.7975623889247183
9264,188,940,945,1,2.7975623889247183
9338,190,950,955,1,2.7975623889247183
9339,190,950,955,1,2.7975623889247183
9371,191,955,960,1,2.7975623889247183
9416,192,960,965,1,2.7975623889247183
9769,202,1010,1015,1,2.7975623889247183
10030,210,1050,1055,1,2.7975623889247183
10055,211,1055,1060,1,2.7975623889247183
10111,213,1065,1070,1,2.7975623889247183
10269,218,1090,1095,1,2.7975623889247183
10326,220,1100,1105,1,2.7975623889247183
10450,224,1120,1125,1,2.7975623889247183
10500,226,1130,1135,1,2.7975623889247183
10638,231,1155,1160,1,2.7975623889247183
10888,240,1200,1205,1,2.7975623889247183
11148,251,1255,1260,1,2.7975623889247183
12017,291,1455,1460,1,2.7975623889247183
12368,310,1550,1555,1,2.7975623889247183
12570,325,1625,1630,1,2.7975623889247183
13227,398,1990,1995,1,2.7975623889247183
13235,401,2005,2010,1,2.7975623889247183
13285,414,2070,2075,1,2.7975623889247183
13414,476,2380,2385,1,2.7975623889247183
13455,513,2565,2570,1,2.7975623889247183
771,5,25,30,1,2.797562388919948
1041,7,35,40,1,2.797562388919948
1266,9,45,50,1,2.797562388919948
2118,19,95,100,1,2.797562388919948
4244,55,275,280,1,2.797562388919948
4552,61,305,310,1,2.797562388919948
4836,67,335,340,1,2.797562388919948
5939,95,475,480,1,2.797562388919948
6629,114,570,575,1,2.797562388919948
6766,118,590,595,1,2.797562388919948
7242,131,655,660,1,2.797562388919948
8091,153,765,770,1,2.797562388919948
8936,178,890,895,1,2.797562388919948
9012,180,900,905,1,2.797562388919948
9109,183,915,920,1,2.797562388919948
9235,187,935,940,1,2.797562388919948
9298,189,945,950,1,2.797562388919948
9529,195,975,980,1,2.797562388919948
9870,205,1025,1030,1,2.797562388919948
9904,206,1030,1035,1,2.797562388919948
10205,216,1080,1085,1,2.797562388919948
10268,218,1090,1095,1,2.797562388919948
10303,219,1095,1100,1,2.797562388919948
10476,225,1125,1130,1,2.797562388919948
10743,235,1175,1180,1,2.797562388919948
10889,240,1200,1205,1,2.797562388919948
10966,244,1220,1225,1,2.797562388919948
11779,280,1400,1405,1,2.797562388919948
11908,286,1430,1435,1,2.797562388919948
12629,330,1650,1655,1,2.797562388919948
12801,344,1720,1725,1,2.797562388919948
12881,351,1755,1760,1,2.797562388919948
12898,352,1760,1765,1,2.797562388919948
13290,416,2080,2085,1,2.797562388919948
13412,475,2375,2380,1,2.797562388919948
13470,558,2790,2795,1,2.797562388919948
453,3,15,20,1,2.7969827008617605
910,6,30,35,1,2.7969827008617605
1368,10,50,55,1,2.7969827008617605
1646,13,65,70,1,2.7969827008617605
1963,17,85,90,1,2.7969827008617605
3016,32,160,165,1,2.7969827008617605
4686,64,320,325,1,2.7969827008617605
5092,73,365,370,1,2.7969827008617605
5275,77,385,390,1,2.7969827008617605
5537,84,420,425,1,2.7969827008617605
5764,90,450,455,1,2.7969827008617605
6451,109,545,550,1,2.7969827008617605
6971,124,620,625,1,2.7969827008617605
7043,126,630,635,1,2.7969827008617605
8229,157,785,790,1,2.7969827008617605
8395,162,810,815,1,2.7969827008617605
8664,170,850,855,1,2.7969827008617605
9141,184,920,925,1,2.7969827008617605
9172,185,925,930,1,2.7969827008617605
9262,188,940,945,1,2.7969827008617605
9336,190,950,955,1,2.7969827008617605
9455,193,965,970,1,2.7969827008617605
9490,194,970,975,1,2.7969827008617605
9592,197,985,990,1,2.7969827008617605
9633,198,990,995,1,2.7969827008617605
9661,199,995,1000,1,2.7969827008617605
9843,204,1020,1025,1,2.7969827008617605
9975,208,1040,1045,1,2.7969827008617605
10054,211,1055,1060,1,2.7969827008617605
10302,219,1095,1100,1,2.7969827008617605
10357,221,1105,1110,1,2.7969827008617605
10584,229,1145,1150,1,2.7969827008617605
10668,232,1160,1165,1,2.7969827008617605
11076,248,1240,1245,1,2.7969827008617605
11292,257,1285,1290,1,2.7969827008617605
11378,261,1305,1310,1,2.7969827008617605
11379,261,1305,1310,1,2.7969827008617605
11669,275,1375,1380,1,2.7969827008617605
12682,334,1670,1675,1,2.7969827008617605
12836,347,1735,1740,1,2.7969827008617605
13112,379,1895,1900,1,2.7969827008617605
13176,389,1945,1950,1,2.7969827008617605
13222,397,1985,1990,1,2.7969827008617605
13255,405,2025,2030,1,2.7969827008617605
13375,455,2275,2280,1,2.7969827008617605
289,2,10,15,1,2.796982700856991
1161,8,40,45,1,2.796982700856991
1265,9,45,50,1,2.796982700856991
2040,18,90,95,1,2.796982700856991
2117,19,95,100,1,2.796982700856991
2270,21,105,110,1,2.796982700856991
3524,41,205,210,1,2.796982700856991
4199,54,270,275,1,2.796982700856991
4448,59,295,300,1,2.796982700856991
5763,90,450,455,1,2.796982700856991
6082,99,495,500,1,2.796982700856991
6795,119,595,600,1,2.796982700856991
7007,125,625,630,1,2.796982700856991
7838,146,730,735,1,2.796982700856991
7905,148,740,745,1,2.796982700856991
8396,162,810,815,1,2.796982700856991
8463,164,820,825,1,2.796982700856991
8935,178,890,895,1,2.796982700856991
9337,190,950,955,1,2.796982700856991
9491,194,970,975,1,2.796982700856991
9593,197,985,990,1,2.796982700856991
9632,198,990,995,1,2.796982700856991
9699,200,1000,1005,1,2.796982700856991
9729,201,1005,1010,1,2.796982700856991
9808,203,1015,1020,1,2.796982700856991
9974,208,1040,1045,1,2.796982700856991
10078,212,1060,1065,1,2.796982700856991
10110,213,1065,1070,1,2.796982700856991
10204,216,1080,1085,1,2.796982700856991
10824,238,1190,1195,1,2.796982700856991
10825,238,1190,1195,1,2.796982700856991
10826,238,1190,1195,1,2.796982700856991
11628,273,1365,1370,1,2.796982700856991
11670,275,1375,1380,1,2.796982700856991
12376,311,1555,1560,1,2.796982700856991
12597,327,1635,1640,1,2.796982700856991
12607,328,1640,1645,1,2.796982700856991
12737,339,1695,1700,1,2.796982700856991
13162,386,1930,1935,1,2.796982700856991
13243,402,2010,2015,1,2.796982700856991
13287,415,2075,2080,1,2.796982700856991
13464,536,2680,2685,1,2.796982700856991
618,4,20,25,1,2.796402776128899
765,5,25,30,1,2.796402776128899
1160,8,40,45,1,2.796402776128899
1367,10,50,55,1,2.796402776128899
1463,11,55,60,1,2.796402776128899
1719,14,70,75,1,2.796402776128899
2039,18,90,95,1,2.796402776128899
3835,47,235,240,1,2.796402776128899
4198,54,270,275,1,2.796402776128899
5274,77,385,390,1,2.796402776128899
5429,81,405,410,1,2.796402776128899
5574,85,425,430,1,2.796402776128899
6156,101,505,510,1,2.796402776128899
6547,112,560,565,1,2.796402776128899
6698,116,580,585,1,2.796402776128899
6699,116,580,585,1,2.796402776128899
8053,152,760,765,1,2.796402776128899
8125,154,770,775,1,2.796402776128899
8301,159,795,800,1,2.796402776128899
8607,168,840,845,1,2.796402776128899
8778,174,870,875,1,2.796402776128899
8972,179,895,900,1,2.796402776128899
9171,185,925,930,1,2.796402776128899
9297,189,945,950,1,2.796402776128899
9415,192,960,965,1,2.796402776128899
9528,195,975,980,1,2.796402776128899
9562,196,980,985,1,2.796402776128899
9631,198,990,995,1,2.796402776128899
9698,200,1000,1005,1,2.796402776128899
9768,202,1010,1015,1,2.796402776128899
9972,208,1040,1045,1,2.796402776128899
10029,210,1050,1055,1,2.796402776128899
10356,221,1105,1110,1,2.796402776128899
10547,228,1140,1145,1,2.796402776128899
10601,230,1150,1155,1,2.796402776128899
10637,231,1155,1160,1,2.796402776128899
11094,249,1245,1250,1,2.796402776128899
11306,258,1290,1295,1,2.796402776128899
11507,267,1335,1340,1,2.796402776128899
11606,272,1360,1365,1,2.796402776128899
11830,282,1410,1415,1,2.796402776128899
12263,305,1525,1530,1,2.796402776128899
12814,345,1725,1730,1,2.796402776128899
13139,382,1910,1915,1,2.796402776128899
13231,399,1995,2000,1,2.796402776128899
13307,421,2105,2110,1,2.796402776128899
13409,472,2360,2365,1,2.796402776128899
13460,532,2660,2665,1,2.796402776128899
766,5,25,30,1,2.7964027761241304
1551,12,60,65,1,2.7964027761241304
1552,12,60,65,1,2.7964027761241304
1553,12,60,65,1,2.7964027761241304
2417,23,115,120,1,2.7964027761241304
4344,57,285,290,1,2.7964027761241304
4493,60,300,305,1,2.7964027761241304
4970,70,350,355,1,2.7964027761241304
5688,88,440,445,1,2.7964027761241304
6081,99,495,500,1,2.7964027761241304
7450,136,680,685,1,2.7964027761241304
7976,150,750,755,1,2.7964027761241304
8494,165,825,830,1,2.7964027761241304
8636,169,845,850,1,2.7964027761241304
8686,171,855,860,1,2.7964027761241304
8825,175,875,880,1,2.7964027761241304
8855,176,880,885,1,2.7964027761241304
9041,181,905,910,1,2.7964027761241304
9261,188,940,945,1,2.7964027761241304
9414,192,960,965,1,2.7964027761241304
9563,196,980,985,1,2.7964027761241304
9869,205,1025,1030,1,2.7964027761241304
9971,208,1040,1045,1,2.7964027761241304
9973,208,1040,1045,1,2.7964027761241304
10202,216,1080,1085,1,2.7964027761241304
10203,216,1080,1085,1,2.7964027761241304
10230,217,1085,1090,1,2.7964027761241304
10267,218,1090,1095,1,2.7964027761241304
10887,240,1200,1205,1,2.7964027761241304
11422,263,1315,1320,1,2.7964027761241304
11442,264,1320,1325,1,2.7964027761241304
11778,280,1400,1405,1,2.7964027761241304
12462,317,1585,1590,1,2.7964027761241304
12933,355,1775,1780,1,2.7964027761241304
13035,367,1835,1840,1,2.7964027761241304
13254,405,2025,2030,1,2.7964027761241304
13445,506,2530,2535,1,2.7964027761241304
13461,533,2665,2670,1,2.7964027761241304
909,6,30,35,1,2.795822614775947
1717,14,70,75,1,2.795822614775947
3612,43,215,220,1,2.795822614775947
4551,61,305,310,1,2.795822614775947
5054,72,360,365,1,2.795822614775947
5392,80,400,405,1,2.795822614775947
5536,84,420,425,1,2.795822614775947
5902,94,470,475,1,2.795822614775947
6223,103,515,520,1,2.795822614775947
6480,110,550,555,1,2.795822614775947
7799,145,725,730,1,2.795822614775947
7904,148,740,745,1,2.795822614775947
8052,152,760,765,1,2.795822614775947
8164,155,775,780,1,2.795822614775947
8394,162,810,815,1,2.795822614775947
8431,163,815,820,1,2.795822614775947
8529,166,830,835,1,2.795822614775947
8568,167,835,840,1,2.795822614775947
8635,169,845,850,1,2.795822614775947
8777,174,870,875,1,2.795822614775947
8933,178,890,895,1,2.795822614775947
9011,180,900,905,1,2.795822614775947
9591,197,985,990,1,2.795822614775947
9630,198,990,995,1,2.795822614775947
9660,199,995,1000,1,2.795822614775947
9767,202,1010,1015,1,2.795822614775947
10076,212,1060,1065,1,2.795822614775947
10301,219,1095,1100,1,2.795822614775947
10583,229,1145,1150,1,2.795822614775947
10860,239,1195,1200,1,2.795822614775947
11123,250,1250,1255,1,2.795822614775947
11147,251,1255,1260,1,2.795822614775947
11356,260,1300,1305,1,2.795822614775947
11654,274,1370,1375,1,2.795822614775947
12040,292,1460,1465,1,2.795822614775947
12499,320,1600,1605,1,2.795822614775947
12668,333,1665,1670,1,2.795822614775947
12835,347,1735,1740,1,2.795822614775947
13010,365,1825,1830,1,2.795822614775947
13022,366,1830,1835,1,2.795822614775947
13355,442,2210,2215,1,2.795822614775947
13382,458,2290,2295,1,2.795822614775947
13446,508,2540,2545,1,2.795822614775947
452,3,15,20,1,2.795822614771179
617,4,20,25,1,2.795822614771179
764,5,25,30,1,2.795822614771179
1365,10,50,55,1,2.795822614771179
1550,12,60,65,1,2.795822614771179
1882,16,80,85,1,2.795822614771179
2703,27,135,140,1,2.795822614771179
4748,65,325,330,1,2.795822614771179
5132,74,370,375,1,2.795822614771179
5501,83,415,420,1,2.795822614771179
5573,85,425,430,1,2.795822614771179
6392,107,535,540,1,2.795822614771179
7327,133,665,670,1,2.795822614771179
7975,150,750,755,1,2.795822614771179
8228,157,785,790,1,2.795822614771179
8264,158,790,795,1,2.795822614771179
8366,161,805,810,1,2.795822614771179
8430,163,815,820,1,2.795822614771179
8720,172,860,865,1,2.795822614771179
8750,173,865,870,1,2.795822614771179
8934,178,890,895,1,2.795822614771179
8971,179,895,900,1,2.795822614771179
9139,184,920,925,1,2.795822614771179
9140,184,920,925,1,2.795822614771179
9697,200,1000,1005,1,2.795822614771179
