id,layer,min_m,max_m,cells,area_km2
10236,187,935,940,1,2.7546262670187835
10295,189,945,950,1,2.7546262670187835
10411,192,960,965,1,2.7546262670187835
10600,197,985,990,1,2.7546262670187835
10983,208,1040,1045,1,2.7546262670187835
11019,209,1045,1050,1,2.7546262670187835
11074,211,1055,1060,1,2.7546262670187835
11355,220,1100,1105,1,2.7546262670187835
11795,236,1180,1185,1,2.7546262670187835
11888,239,1195,1200,1,2.7546262670187835
11954,242,1210,1215,1,2.7546262670187835
12159,250,1250,1255,1,2.7546262670187835
12395,260,1300,1305,1,2.7546262670187835
13023,289,1445,1450,1,2.7546262670187835
13050,290,1450,1455,1,2.7546262670187835
13348,306,1530,1535,1,2.7546262670187835
13552,319,1595,1600,1,2.7546262670187835
13708,331,1655,1660,1,2.7546262670187835
13929,349,1745,1750,1,2.7546262670187835
14133,370,1850,1855,1,2.7546262670187835
14237,386,1930,1935,1,2.7546262670187835
765,4,20,25,1,2.7546262670140864
3340,26,130,135,1,2.7546262670140864
3556,29,145,150,1,2.7546262670140864
3637,30,150,155,1,2.7546262670140864
3700,31,155,160,1,2.7546262670140864
3852,33,165,170,1,2.7546262670140864
3853,33,165,170,1,2.7546262670140864
4281,40,200,205,1,2.7546262670140864
4340,41,205,210,1,2.7546262670140864
4341,41,205,210,1,2.7546262670140864
4670,47,235,240,1,2.7546262670140864
4781,49,245,250,1,2.7546262670140864
4950,52,260,265,1,2.7546262670140864
4951,52,260,265,1,2.7546262670140864
4999,53,265,270,1,2.7546262670140864
5209,57,285,290,1,2.7546262670140864
5270,58,290,295,1,2.7546262670140864
5321,59,295,300,1,2.7546262670140864
5376,60,300,305,1,2.7546262670140864
5527,63,315,320,1,2.7546262670140864
5529,63,315,320,1,2.7546262670140864
6086,75,375,380,1,2.7546262670140864
6583,87,435,440,1,2.7546262670140864
6619,88,440,445,1,2.7546262670140864
6778,92,460,465,1,2.7546262670140864
6779,92,460,465,1,2.7546262670140864
6918,96,480,485,1,2.7546262670140864
6964,97,485,490,1,2.7546262670140864
7093,101,505,510,1,2.7546262670140864
7291,106,530,535,1,2.7546262670140864
7339,107,535,540,1,2.7546262670140864
7653,116,580,585,1,2.7546262670140864
7690,117,585,590,1,2.7546262670140864
7968,125,625,630,1,2.7546262670140864
8086,128,640,645,1,2.7546262670140864
8295,133,665,670,1,2.7546262670140864
8465,137,685,690,1,2.7546262670140864
8596,140,700,705,1,2.7546262670140864
8597,140,700,705,1,2.7546262670140864
8713,143,715,720,1,2.7546262670140864
8994,151,755,760,1,2.7546262670140864
9039,152,760,765,1,2.7546262670140864
9383,162,810,815,1,2.7546262670140864
9419,163,815,820,1,2.7546262670140864
9596,168,840,845,1,2.7546262670140864
9684,171,855,860,1,2.7546262670140864
9963,179,895,900,1,2.7546262670140864
10174,185,925,930,1,2.7546262670140864
10412,192,960,965,1,2.7546262670140864
10632,198,990,995,1,2.7546262670140864
10817,203,1015,1020,1,2.7546262670140864
11324,219,1095,1100,1,2.7546262670140864
11527,226,1130,1135,1,2.7546262670140864
11695,232,1160,1165,1,2.7546262670140864
11924,240,1200,1205,1,2.7546262670140864
11953,242,1210,1215,1,2.7546262670140864
11976,243,1215,1220,1,2.7546262670140864
12158,250,1250,1255,1,2.7546262670140864
12425,261,1305,1310,1,2.7546262670140864
12574,268,1340,1345,1,2.7546262670140864
13565,320,1600,1605,1,2.7546262670140864
13887,345,1725,1730,1,2.7546262670140864
13907,347,1735,1740,1,2.7546262670140864
14004,355,1775,1780,1,2.7546262670140864
14360,413,2065,2070,1,2.7546262670140864
3264,25,125,130,1,2.754029432293621
3418,27,135,140,1,2.754029432293621
3419,27,135,140,1,2.754029432293621
3420,27,135,140,1,2.754029432293621
3492,28,140,145,1,2.754029432293621
3850,33,165,170,1,2.754029432293621
3912,34,170,175,1,2.754029432293621
3971,35,175,180,1,2.754029432293621
4227,39,195,200,1,2.754029432293621
4722,48,240,245,1,2.754029432293621
4834,50,250,255,1,2.754029432293621
4835,50,250,255,1,2.754029432293621
5160,56,280,285,1,2.754029432293621
5161,56,280,285,1,2.754029432293621
5374,60,300,305,1,2.754029432293621
5375,60,300,305,1,2.754029432293621
5526,63,315,320,1,2.754029432293621
5632,65,325,330,1,2.754029432293621
5633,65,325,330,1,2.754029432293621
5769,68,340,345,1,2.754029432293621
5770,68,340,345,1,2.754029432293621
5865,70,350,355,1,2.754029432293621
6004,73,365,370,1,2.754029432293621
6040,74,370,375,1,2.754029432293621
6144,76,380,385,1,2.754029432293621
6190,77,385,390,1,2.754029432293621
6348,81,405,410,1,2.754029432293621
6387,82,410,415,1,2.754029432293621
6504,85,425,430,1,2.754029432293621
7135,102,510,515,1,2.754029432293621
7290,106,530,535,1,2.754029432293621
7336,107,535,540,1,2.754029432293621
7338,107,535,540,1,2.754029432293621
7402,109,545,550,1,2.754029432293621
7536,113,565,570,1,2.754029432293621
7652,116,580,585,1,2.754029432293621
7689,117,585,590,1,2.754029432293621
7795,120,600,605,1,2.754029432293621
7796,120,600,605,1,2.754029432293621
8010,126,630,635,1,2.754029432293621
8415,136,680,685,1,2.754029432293621
8820,146,730,735,1,2.754029432293621
8993,151,755,760,1,2.754029432293621
9183,156,780,785,1,2.754029432293621
9657,170,850,855,1,2.754029432293621
9886,177,885,890,1,2.754029432293621
9962,179,895,900,1,2.754029432293621
10041,181,905,910,1,2.754029432293621
10111,183,915,920,1,2.754029432293621
10145,184,920,925,1,2.754029432293621
10173,185,925,930,1,2.754029432293621
10203,186,930,935,1,2.754029432293621
10568,196,980,985,1,2.754029432293621
10816,203,1015,1020,1,2.754029432293621
10857,204,1020,1025,1,2.754029432293621
10882,205,1025,1030,1,2.754029432293621
11253,217,1085,1090,1,2.754029432293621
11413,222,1110,1115,1,2.754029432293621
11441,223,1115,1120,1,2.754029432293621
11509,225,1125,1130,1,2.754029432293621
11887,239,1195,1200,1,2.754029432293621
12084,247,1235,1240,1,2.754029432293621
12086,247,1235,1240,1,2.754029432293621
12394,260,1300,1305,1,2.754029432293621
12530,266,1330,1335,1,2.754029432293621
12626,270,1350,1355,1,2.754029432293621
12696,274,1370,1375,1,2.754029432293621
12741,276,1380,1385,1,2.754029432293621
12950,285,1425,1430,1,2.754029432293621
13049,290,1450,1455,1,2.754029432293621
13167,296,1480,1485,1,2.754029432293621
13193,297,1485,1490,1,2.754029432293621
13370,307,1535,1540,1,2.754029432293621
13765,335,1675,1680,1,2.754029432293621
13886,345,1725,1730,1,2.754029432293621
14015,356,1780,1785,1,2.754029432293621
14160,374,1870,1875,1,2.754029432293621
1577,8,40,45,1,2.7540294322889247
2768,19,95,100,1,2.7540294322889247
3339,26,130,135,1,2.7540294322889247
3635,30,150,155,1,2.7540294322889247
3771,32,160,165,1,2.7540294322889247
3772,32,160,165,1,2.7540294322889247
3911,34,170,175,1,2.7540294322889247
3972,35,175,180,1,2.7540294322889247
3973,35,175,180,1,2.7540294322889247
4041,36,180,185,1,2.7540294322889247
4098,37,185,190,1,2.7540294322889247
4279,40,200,205,1,2.7540294322889247
4280,40,200,205,1,2.7540294322889247
4339,41,205,210,1,2.7540294322889247
4443,43,215,220,1,2.7540294322889247
4833,50,250,255,1,2.7540294322889247
5047,54,270,275,1,2.7540294322889247
5159,56,280,285,1,2.7540294322889247
5320,59,295,300,1,2.7540294322889247
5482,62,310,315,1,2.7540294322889247
5525,63,315,320,1,2.7540294322889247
5631,65,325,330,1,2.7540294322889247
5864,70,350,355,1,2.7540294322889247
5953,72,360,365,1,2.7540294322889247
6145,76,380,385,1,2.7540294322889247
6316,80,400,405,1,2.7540294322889247
6386,82,410,415,1,2.7540294322889247
6734,91,455,460,1,2.7540294322889247
6917,96,480,485,1,2.7540294322889247
6963,97,485,490,1,2.7540294322889247
7202,104,520,525,1,2.7540294322889247
7254,105,525,530,1,2.7540294322889247
7337,107,535,540,1,2.7540294322889247
7377,108,540,545,1,2.7540294322889247
7468,111,555,560,1,2.7540294322889247
7576,114,570,575,1,2.7540294322889247
7626,115,575,580,1,2.7540294322889247
7902,123,615,620,1,2.7540294322889247
8085,128,640,645,1,2.7540294322889247
8130,129,645,650,1,2.7540294322889247
8779,145,725,730,1,2.7540294322889247
9037,152,760,765,1,2.7540294322889247
9038,152,760,765,1,2.7540294322889247
9146,155,775,780,1,2.7540294322889247
9486,165,825,830,1,2.7540294322889247
9595,168,840,845,1,2.7540294322889247
9630,169,845,850,1,2.7540294322889247
9920,178,890,895,1,2.7540294322889247
10294,189,945,950,1,2.7540294322889247
10372,191,955,960,1,2.7540294322889247
10782,202,1010,1015,1,2.7540294322889247
10881,205,1025,1030,1,2.7540294322889247
10916,206,1030,1035,1,2.7540294322889247
11381,221,1105,1110,1,2.7540294322889247
11526,226,1130,1135,1,2.7540294322889247
11662,231,1155,1160,1,2.7540294322889247
11754,234,1170,1175,1,2.7540294322889247
12085,247,1235,1240,1,2.7540294322889247
12239,253,1265,1270,1,2.7540294322889247
12261,254,1270,1275,1,2.7540294322889247
12262,254,1270,1275,1,2.7540294322889247
12508,265,1325,1330,1,2.7540294322889247
12573,268,1340,1345,1,2.7540294322889247
12656,272,1360,1365,1,2.7540294322889247
12933,284,1420,1425,1,2.7540294322889247
13214,298,1490,1495,1,2.7540294322889247
13290,303,1515,1520,1,2.7540294322889247
13347,306,1530,1535,1,2.7540294322889247
13448,312,1560,1565,1,2.7540294322889247
13520,317,1585,1590,1,2.7540294322889247
13869,344,1720,1725,1,2.7540294322889247
14181,378,1890,1895,1,2.7540294322889247
301,2,10,15,1,2.7534323645309176
2200,13,65,70,1,2.7534323645309176
3338,26,130,135,1,2.7534323645309176
3491,28,140,145,1,2.7534323645309176
3697,31,155,160,1,2.7534323645309176
3698,31,155,160,1,2.7534323645309176
4040,36,180,185,1,2.7534323645309176
4497,44,220,225,1,2.7534323645309176
4891,51,255,260,1,2.7534323645309176
4892,51,255,260,1,2.7534323645309176
4893,51,255,260,1,2.7534323645309176
4895,51,255,260,1,2.7534323645309176
5046,54,270,275,1,2.7534323645309176
5158,56,280,285,1,2.7534323645309176
5264,58,290,295,1,2.7534323645309176
5373,60,300,305,1,2.7534323645309176
5431,61,305,310,1,2.7534323645309176
5523,63,315,320,1,2.7534323645309176
5580,64,320,325,1,2.7534323645309176
5630,65,325,330,1,2.7534323645309176
5905,71,355,360,1,2.7534323645309176
6085,75,375,380,1,2.7534323645309176
6230,78,390,395,1,2.7534323645309176
6231,78,390,395,1,2.7534323645309176
6232,78,390,395,1,2.7534323645309176
6582,87,435,440,1,2.7534323645309176
6876,95,475,480,1,2.7534323645309176
6962,97,485,490,1,2.7534323645309176
7027,99,495,500,1,2.7534323645309176
7092,101,505,510,1,2.7534323645309176
7335,107,535,540,1,2.7534323645309176
7794,120,600,605,1,2.7534323645309176
7863,122,610,615,1,2.7534323645309176
8084,128,640,645,1,2.7534323645309176
8128,129,645,650,1,2.7534323645309176
8414,136,680,685,1,2.7534323645309176
8463,137,685,690,1,2.7534323645309176
8637,141,705,710,1,2.7534323645309176
8819,146,730,735,1,2.7534323645309176
8923,149,745,750,1,2.7534323645309176
9110,154,770,775,1,2.7534323645309176
9249,158,790,795,1,2.7534323645309176
9455,164,820,825,1,2.7534323645309176
9813,175,875,880,1,2.7534323645309176
9856,176,880,885,1,2.7534323645309176
9919,178,890,895,1,2.7534323645309176
10075,182,910,915,1,2.7534323645309176
10494,194,970,975,1,2.7534323645309176
10534,195,975,980,1,2.7534323645309176
10599,197,985,990,1,2.7534323645309176
10781,202,1010,1015,1,2.7534323645309176
10856,204,1020,1025,1,2.7534323645309176
11073,211,1055,1060,1,2.7534323645309176
11411,222,1110,1115,1,2.7534323645309176
11469,224,1120,1125,1,2.7534323645309176
11507,225,1125,1130,1,2.7534323645309176
11508,225,1125,1130,1,2.7534323645309176
11552,227,1135,1140,1,2.7534323645309176
11825,237,1185,1190,1,2.7534323645309176
12055,246,1230,1235,1,2.7534323645309176
12283,255,1275,1280,1,2.7534323645309176
12393,260,1300,1305,1,2.7534323645309176
12529,266,1330,1335,1,2.7534323645309176
12549,267,1335,1340,1,2.7534323645309176
12782,278,1390,1395,1,2.7534323645309176
12824,280,1400,1405,1,2.7534323645309176
13116,293,1465,1470,1,2.7534323645309176
13346,306,1530,1535,1,2.7534323645309176
13369,307,1535,1540,1,2.7534323645309176
13463,313,1565,1570,1,2.7534323645309176
13564,320,1600,1605,1,2.7534323645309176
13790,338,1690,1695,1,2.7534323645309176
13868,344,1720,1725,1,2.7534323645309176
14003,355,1775,1780,1,2.7534323645309176
14050,361,1805,1810,1,2.7534323645309176
14236,386,1930,1935,1,2.7534323645309176
993,5,25,30,1,2.7534323645262226
2851,20,100,105,1,2.7534323645262226
3696,31,155,160,1,2.7534323645262226
3769,32,160,165,1,2.7534323645262226
3770,32,160,165,1,2.7534323645262226
3848,33,165,170,1,2.7534323645262226
3849,33,165,170,1,2.7534323645262226
3910,34,170,175,1,2.7534323645262226
3969,35,175,180,1,2.7534323645262226
3970,35,175,180,1,2.7534323645262226
4160,38,190,195,1,2.7534323645262226
4552,45,225,230,1,2.7534323645262226
4553,45,225,230,1,2.7534323645262226
4894,51,255,260,1,2.7534323645262226
4949,52,260,265,1,2.7534323645262226
4997,53,265,270,1,2.7534323645262226
5263,58,290,295,1,2.7534323645262226
5524,63,315,320,1,2.7534323645262226
5681,66,330,335,1,2.7534323645262226
5724,67,335,340,1,2.7534323645262226
5725,67,335,340,1,2.7534323645262226
5726,67,335,340,1,2.7534323645262226
5951,72,360,365,1,2.7534323645262226
5952,72,360,365,1,2.7534323645262226
6003,73,365,370,1,2.7534323645262226
6143,76,380,385,1,2.7534323645262226
6503,85,425,430,1,2.7534323645262226
6916,96,480,485,1,2.7534323645262226
7028,99,495,500,1,2.7534323645262226
7253,105,525,530,1,2.7534323645262226
7535,113,565,570,1,2.7534323645262226
7624,115,575,580,1,2.7534323645262226
7625,115,575,580,1,2.7534323645262226
8129,129,645,650,1,2.7534323645262226
8173,130,650,655,1,2.7534323645262226
8245,132,660,665,1,2.7534323645262226
8595,140,700,705,1,2.7534323645262226
8745,144,720,725,1,2.7534323645262226
9144,155,775,780,1,2.7534323645262226
9145,155,775,780,1,2.7534323645262226
9355,161,805,810,1,2.7534323645262226
9812,175,875,880,1,2.7534323645262226
10076,182,910,915,1,2.7534323645262226
10144,184,920,925,1,2.7534323645262226
10172,185,925,930,1,2.7534323645262226
10202,186,930,935,1,2.7534323645262226
10263,188,940,945,1,2.7534323645262226
10410,192,960,965,1,2.7534323645262226
10711,200,1000,1005,1,2.7534323645262226
10815,203,1015,1020,1,2.7534323645262226
10950,207,1035,1040,1,2.7534323645262226
11018,209,1045,1050,1,2.7534323645262226
11354,220,1100,1105,1,2.7534323645262226
11379,221,1105,1110,1,2.7534323645262226
11380,221,1105,1110,1,2.7534323645262226
11412,222,1110,1115,1,2.7534323645262226
11774,235,1175,1180,1,2.7534323645262226
11923,240,1200,1205,1,2.7534323645262226
12485,264,1320,1325,1,2.7534323645262226
12572,268,1340,1345,1,2.7534323645262226
12801,279,1395,1400,1,2.7534323645262226
12879,282,1410,1415,1,2.7534323645262226
12949,285,1425,1430,1,2.7534323645262226
13227,299,1495,1500,1,2.7534323645262226
13248,300,1500,1505,1,2.7534323645262226
13424,310,1550,1555,1,2.7534323645262226
13577,321,1605,1610,1,2.7534323645262226
13696,330,1650,1655,1,2.7534323645262226
13805,339,1695,1700,1,2.7534323645262226
14002,355,1775,1780,1,2.7534323645262226
14077,364,1820,1825,1,2.7534323645262226
14132,370,1850,1855,1,2.7534323645262226
520,3,15,20,1,2.7528350637870416
2767,19,95,100,1,2.7528350637870416
2930,21,105,110,1,2.7528350637870416
3695,31,155,160,1,2.7528350637870416
3846,33,165,170,1,2.7528350637870416
3908,34,170,175,1,2.7528350637870416
4097,37,185,190,1,2.7528350637870416
4159,38,190,195,1,2.7528350637870416
4277,40,200,205,1,2.7528350637870416
4611,46,230,235,1,2.7528350637870416
4668,47,235,240,1,2.7528350637870416
4669,47,235,240,1,2.7528350637870416
4721,48,240,245,1,2.7528350637870416
5045,54,270,275,1,2.7528350637870416
5319,59,295,300,1,2.7528350637870416
5429,61,305,310,1,2.7528350637870416
5522,63,315,320,1,2.7528350637870416
5628,65,325,330,1,2.7528350637870416
5768,68,340,345,1,2.7528350637870416
5818,69,345,350,1,2.7528350637870416
5949,72,360,365,1,2.7528350637870416
5950,72,360,365,1,2.7528350637870416
6315,80,400,405,1,2.7528350637870416
6429,83,415,420,1,2.7528350637870416
6463,84,420,425,1,2.7528350637870416
6806,93,465,470,1,2.7528350637870416
7060,100,500,505,1,2.7528350637870416
7334,107,535,540,1,2.7528350637870416
7434,110,550,555,1,2.7528350637870416
7752,119,595,600,1,2.7528350637870416
7753,119,595,600,1,2.7528350637870416
7862,122,610,615,1,2.7528350637870416
7967,125,625,630,1,2.7528350637870416
8505,138,690,695,1,2.7528350637870416
8593,140,700,705,1,2.7528350637870416
8672,142,710,715,1,2.7528350637870416
8956,150,750,755,1,2.7528350637870416
8957,150,750,755,1,2.7528350637870416
9109,154,770,775,1,2.7528350637870416
9285,159,795,800,1,2.7528350637870416
9381,162,810,815,1,2.7528350637870416
9418,163,815,820,1,2.7528350637870416
9454,164,820,825,1,2.7528350637870416
9594,168,840,845,1,2.7528350637870416
9918,178,890,895,1,2.7528350637870416
10040,181,905,910,1,2.7528350637870416
10143,184,920,925,1,2.7528350637870416
10234,187,935,940,1,2.7528350637870416
10235,187,935,940,1,2.7528350637870416
10631,198,990,995,1,2.7528350637870416
10741,201,1005,1010,1,2.7528350637870416
10915,206,1030,1035,1,2.7528350637870416
11047,210,1050,1055,1,2.7528350637870416
11106,212,1060,1065,1,2.7528350637870416
11188,215,1075,1080,1,2.7528350637870416
11440,223,1115,1120,1,2.7528350637870416
11468,224,1120,1125,1,2.7528350637870416
11824,237,1185,1190,1,2.7528350637870416
11922,240,1200,1205,1,2.7528350637870416
12001,244,1220,1225,1,2.7528350637870416
12625,270,1350,1355,1,2.7528350637870416
12781,278,1390,1395,1,2.7528350637870416
12823,280,1400,1405,1,2.7528350637870416
12855,281,1405,1410,1,2.7528350637870416
12948,285,1425,1430,1,2.7528350637870416
13304,304,1520,1525,1,2.7528350637870416
13422,310,1550,1555,1,2.7528350637870416
13423,310,1550,1555,1,2.7528350637870416
13502,316,1580,1585,1,2.7528350637870416
13587,322,1610,1615,1,2.7528350637870416
13707,331,1655,1660,1,2.7528350637870416
13719,332,1660,1665,1,2.7528350637870416
13789,338,1690,1695,1,2.7528350637870416
